archetype_id,year,technology,capacity_factor
gas_fleet_maintained,2030,Solar,0.1847626084582698
gas_fleet_maintained,2030,Water,0.3412273770990087
gas_fleet_maintained,2030,Wind,0.3024597343155754
gas_fleet_maintained,2035,Biomass,1.0001788310459134
gas_fleet_maintained,2035,Gas,0.5364459114174056
gas_fleet_maintained,2035,Hyblend,0.0
gas_fleet_maintained,2035,Liquid Fuel,0.0
gas_fleet_maintained,2035,Solar,0.21978381501977642
gas_fleet_maintained,2035,Water,0.34129632197132453
gas_fleet_maintained,2035,Wind,0.2823042012250508
gas_fleet_maintained,2040,Biomass,0.9200840761792224
gas_fleet_maintained,2040,Gas,0.5485589117901016
gas_fleet_maintained,2040,Hyblend,0.0
gas_fleet_maintained,2040,Liquid Fuel,0.0
gas_fleet_maintained,2040,Solar,0.24595414193059087
gas_fleet_maintained,2040,Water,0.34413780694976764
gas_fleet_maintained,2040,Wind,0.2875688032904412
gas_fleet_maintained,2045,Biomass,0.9083045069200477
gas_fleet_maintained,2045,Gas,0.4864606221716666
gas_fleet_maintained,2045,Hyblend,0.004960317460317461
gas_fleet_maintained,2045,Liquid Fuel,0.00992063492063492
gas_fleet_maintained,2045,Solar,0.27435659080198904
gas_fleet_maintained,2045,Water,0.3523472809575634
gas_fleet_maintained,2045,Wind,0.3235584275405763
gas_fleet_maintained,2050,Biomass,0.9248109324811622
gas_fleet_maintained,2050,Gas,0.6036801135810443
gas_fleet_maintained,2050,Hyblend,0.0
gas_fleet_maintained,2050,Hydrogen,1.0005125006249818
gas_fleet_maintained,2050,Liquid Fuel,0.0
gas_fleet_maintained,2050,Solar,0.2577795836737622
gas_fleet_maintained,2050,Water,0.3511789515432579
gas_fleet_maintained,2050,Wind,0.2870371037296968
nuclear_baseload,2025,Black Coal,0.5540554864603745
nuclear_baseload,2025,Brown Coal,0.7246658899789323
nuclear_baseload,2025,Gas,0.1194959108692376
nuclear_baseload,2025,Liquid Fuel,0.0
nuclear_baseload,2025,Solar,0.21937485735796772
nuclear_baseload,2025,Water,0.346973715679676
nuclear_baseload,2025,Wind,0.254896315431767
nuclear_baseload,2030,Black Coal,0.7660323274345728
nuclear_baseload,2030,Brown Coal,0.8495338822315047
nuclear_baseload,2030,Gas,0.18417885672250484
nuclear_baseload,2030,Hyblend,0.0
nuclear_baseload,2030,Liquid Fuel,0.0
nuclear_baseload,2030,Solar,0.19440183784424822
nuclear_baseload,2030,Water,0.3589980251518732
nuclear_baseload,2030,Wind,0.2663535959308517
nuclear_baseload,2035,Biomass,1.0005955994808193
nuclear_baseload,2035,Black Coal,0.8641001572145262
nuclear_baseload,2035,Brown Coal,0.8653725066352987
nuclear_baseload,2035,Gas,0.42778495705668557
nuclear_baseload,2035,Hyblend,0.0
nuclear_baseload,2035,Liquid Fuel,0.0
nuclear_baseload,2035,Solar,0.22081022449405643
nuclear_baseload,2035,Water,0.34742591283867696
nuclear_baseload,2035,Wind,0.26590769821734433
nuclear_baseload,2040,Biomass,0.9714128394292835
nuclear_baseload,2040,Black Coal,0.8695172439884709
nuclear_baseload,2040,Brown Coal,0.8754612088952533
nuclear_baseload,2040,Gas,0.5329763724533017
nuclear_baseload,2040,Hyblend,0.0
nuclear_baseload,2040,Liquid Fuel,0.0
nuclear_baseload,2040,Solar,0.22889464230058665
nuclear_baseload,2040,Water,0.3488642350685007
nuclear_baseload,2040,Wind,0.2844932470563681
nuclear_baseload,2045,Biomass,0.9006596851182973
nuclear_baseload,2045,Black Coal,0.8655326425341139
nuclear_baseload,2045,Brown Coal,0.8553884851962772
nuclear_baseload,2045,Gas,0.44442672365756836
nuclear_baseload,2045,Hyblend,0.004960317460317462
nuclear_baseload,2045,Liquid Fuel,0.009920634920634922
nuclear_baseload,2045,Nuclear,0.9563927232634265
nuclear_baseload,2045,Solar,0.2823528285945017
nuclear_baseload,2045,Water,0.3536155968036794
nuclear_baseload,2045,Wind,0.32853552474898223
nuclear_baseload,2050,Biomass,0.9126365559785384
nuclear_baseload,2050,Black Coal,0.8158617567199768
nuclear_baseload,2050,Gas,0.49964353267898975
nuclear_baseload,2050,Hyblend,0.0009988958713352534
nuclear_baseload,2050,Liquid Fuel,0.0
nuclear_baseload,2050,Nuclear,0.9918907642141686
nuclear_baseload,2050,Solar,0.2651144191215219
nuclear_baseload,2050,Water,0.35556879389528034
nuclear_baseload,2050,Wind,0.2875501940701583
rapid_coal_phaseout,2025,Black Coal,0.5540417272213048
rapid_coal_phaseout,2025,Brown Coal,0.7245549958739509
rapid_coal_phaseout,2025,Gas,0.11948286806565443
rapid_coal_phaseout,2025,Liquid Fuel,0.0
rapid_coal_phaseout,2025,Solar,0.2195713879492002
rapid_coal_phaseout,2025,Water,0.3469637103733945
rapid_coal_phaseout,2025,Wind,0.2548308566822515
rapid_coal_phaseout,2030,Gas,0.5352104978645802
rapid_coal_phaseout,2030,Hyblend,0.010511106678929594
rapid_coal_phaseout,2030,Liquid Fuel,0.0
rapid_coal_phaseout,2030,Solar,0.18502784945006917
rapid_coal_phaseout,2030,Water,0.3409185361585545
rapid_coal_phaseout,2030,Wind,0.3022567804089992
rapid_coal_phaseout,2035,Biomass,1.0005872487646839
rapid_coal_phaseout,2035,Gas,0.533082727486154
rapid_coal_phaseout,2035,Hyblend,0.0
rapid_coal_phaseout,2035,Liquid Fuel,0.0
rapid_coal_phaseout,2035,Solar,0.2214454714648971
rapid_coal_phaseout,2035,Water,0.34106597330095056
rapid_coal_phaseout,2035,Wind,0.2825333209671548
rapid_coal_phaseout,2040,Biomass,0.9200840761792224
rapid_coal_phaseout,2040,Gas,0.5485589117901016
rapid_coal_phaseout,2040,Hyblend,0.0
rapid_coal_phaseout,2040,Liquid Fuel,0.0
rapid_coal_phaseout,2040,Solar,0.24595414193059087
rapid_coal_phaseout,2040,Water,0.34413780694976764
rapid_coal_phaseout,2040,Wind,0.2875688032904412
rapid_coal_phaseout,2045,Biomass,0.9083045069200477
rapid_coal_phaseout,2045,Gas,0.4864606221716666
rapid_coal_phaseout,2045,Hyblend,0.004960317460317461
rapid_coal_phaseout,2045,Liquid Fuel,0.00992063492063492
rapid_coal_phaseout,2045,Solar,0.27435659080198904
rapid_coal_phaseout,2045,Water,0.3523472809575634
rapid_coal_phaseout,2045,Wind,0.3235584275405763
rapid_coal_phaseout,2050,Biomass,0.9248109324811622
rapid_coal_phaseout,2050,Gas,0.6036801135810443
rapid_coal_phaseout,2050,Hyblend,0.0
rapid_coal_phaseout,2050,Hydrogen,1.0005125006249818
rapid_coal_phaseout,2050,Liquid Fuel,0.0
rapid_coal_phaseout,2050,Solar,0.2577795836737622
rapid_coal_phaseout,2050,Water,0.3511789515432579
rapid_coal_phaseout,2050,Wind,0.2870371037296968
storage_led,2025,Black Coal,0.5539034839647833
storage_led,2025,Brown Coal,0.7250272400199155
storage_led,2025,Gas,0.11963076273093885
storage_led,2025,Liquid Fuel,0.0
storage_led,2025,Solar,0.2193859715555541
storage_led,2025,Water,0.3472234182019035
storage_led,2025,Wind,0.25476603643130596
storage_led,2030,Black Coal,0.7663689274053161
storage_led,2030,Brown Coal,0.8756174875526253
storage_led,2030,Gas,0.16195915117194185
storage_led,2030,Hyblend,0.0
storage_led,2030,Liquid Fuel,0.0
storage_led,2030,Solar,0.20042207778404408
storage_led,2030,Water,0.3712386755930025
storage_led,2030,Wind,0.2722913967621513
storage_led,2035,Biomass,0.9692703631913264
storage_led,2035,Gas,0.36567513864279844
storage_led,2035,Hyblend,0.0
storage_led,2035,Liquid Fuel,0.02329192546583855
storage_led,2035,Solar,0.24464450722812878
storage_led,2035,Water,0.356117923631512
storage_led,2035,Wind,0.26772767928068814
storage_led,2040,Biomass,0.9323816519618834
storage_led,2040,Gas,0.3400097421817909
storage_led,2040,Hyblend,0.05927390108490491
storage_led,2040,Hydrogen,0.11904750101701249
storage_led,2040,Liquid Fuel,0.0910973084886128
storage_led,2040,Solar,0.2395022338501234
storage_led,2040,Water,0.34536715099558446
storage_led,2040,Wind,0.2613305803246766
storage_led,2045,Biomass,0.9508663099979382
storage_led,2045,Gas,0.29936818592585107
storage_led,2045,Hyblend,0.0628781298783044
storage_led,2045,Hydrogen,0.07836931244986216
storage_led,2045,Liquid Fuel,0.04688527651877245
storage_led,2045,Solar,0.21621515460700882
storage_led,2045,Water,0.3341411538026093
storage_led,2045,Wind,0.3065676019015841
storage_led,2050,Biomass,0.9563156135428872
storage_led,2050,Gas,0.36166498904130867
storage_led,2050,Hyblend,0.061605745318836946
storage_led,2050,Hydrogen,0.23329591054205445
storage_led,2050,Liquid Fuel,0.09122670807453415
storage_led,2050,Solar,0.23856703328051845
storage_led,2050,Water,0.33879175578115284
storage_led,2050,Wind,0.26151469976802105
