archetype_id,year,technology,capacity_factor
rapid_coal_phaseout,2025,Gas,0.1324775378110212
rapid_coal_phaseout,2025,Liquid Fuel,0.0
rapid_coal_phaseout,2025,Solar,0.19285640501432294
rapid_coal_phaseout,2025,Water,0.3877317081868376
rapid_coal_phaseout,2025,Wind,0.23356739252842013
rapid_coal_phaseout,2030,Gas,0.5687397615045493
rapid_coal_phaseout,2030,Hyblend,0.0
rapid_coal_phaseout,2030,Liquid Fuel,0.0
rapid_coal_phaseout,2030,Solar,0.14536208292788405
rapid_coal_phaseout,2030,Water,0.37073703685436743
rapid_coal_phaseout,2030,Wind,0.3170571251688817
rapid_coal_phaseout,2035,Biomass,1.0000614468295101
rapid_coal_phaseout,2035,Gas,0.5482087992374278
rapid_coal_phaseout,2035,Hyblend,0.0
rapid_coal_phaseout,2035,Liquid Fuel,0.0
rapid_coal_phaseout,2035,Solar,0.18887165256250693
rapid_coal_phaseout,2035,Water,0.38686327565142054
rapid_coal_phaseout,2035,Wind,0.2995847164777074
rapid_coal_phaseout,2040,Biomass,0.9775731341438305
rapid_coal_phaseout,2040,Gas,0.5651502938195061
rapid_coal_phaseout,2040,Hyblend,0.0
rapid_coal_phaseout,2040,Liquid Fuel,0.0
rapid_coal_phaseout,2040,Solar,0.20663243988414398
rapid_coal_phaseout,2040,Water,0.3884094478859938
rapid_coal_phaseout,2040,Wind,0.3018713784089284
rapid_coal_phaseout,2045,Biomass,0.9471691603130872
rapid_coal_phaseout,2045,Gas,0.37905368704850717
rapid_coal_phaseout,2045,Hyblend,0.0
rapid_coal_phaseout,2045,Hydrogen,1.498508679825293
rapid_coal_phaseout,2045,Liquid Fuel,0.0
rapid_coal_phaseout,2045,Solar,0.4103660714956964
rapid_coal_phaseout,2045,Water,0.37832849980405225
rapid_coal_phaseout,2045,Wind,0.34206250563209056
rapid_coal_phaseout,2050,Biomass,0.9573136595577214
rapid_coal_phaseout,2050,Gas,0.6533159729316655
rapid_coal_phaseout,2050,Hyblend,0.0014880952380952382
rapid_coal_phaseout,2050,Liquid Fuel,0.0
rapid_coal_phaseout,2050,Solar,0.2303101707192747
rapid_coal_phaseout,2050,Water,0.38854471402263224
rapid_coal_phaseout,2050,Wind,0.30520075640490696
storage_led,2025,Black Coal,0.6335569248276137
storage_led,2025,Brown Coal,0.8614534429265887
storage_led,2025,Gas,0.13328386159536598
storage_led,2025,Liquid Fuel,0.0
storage_led,2025,Solar,0.19290903965839143
storage_led,2025,Water,0.38786841740866124
storage_led,2025,Wind,0.23311587959780386
storage_led,2030,Biomass,0.7517453825182465
storage_led,2030,Black Coal,0.8050018535000304
storage_led,2030,Brown Coal,0.873012219061756
storage_led,2030,Gas,0.20979070894190968
storage_led,2030,Hyblend,0.0
storage_led,2030,Liquid Fuel,0.0
storage_led,2030,Solar,0.14924323162134068
storage_led,2030,Water,0.3880557752679448
storage_led,2030,Wind,0.30298793173321276
storage_led,2035,Biomass,1.0001617432228163
storage_led,2035,Gas,0.40144349240064053
storage_led,2035,Hyblend,0.0
storage_led,2035,Liquid Fuel,0.0
storage_led,2035,Solar,0.2166397966965755
storage_led,2035,Water,0.3880700899149574
storage_led,2035,Wind,0.286509164957442
storage_led,2040,Biomass,1.0000381600315555
storage_led,2040,Gas,0.3984373566061275
storage_led,2040,Hyblend,0.0
storage_led,2040,Liquid Fuel,0.060170807453416124
storage_led,2040,Solar,0.20783137034813748
storage_led,2040,Water,0.3876133354074442
storage_led,2040,Wind,0.28521260299914325
storage_led,2045,Biomass,0.9357613503947083
storage_led,2045,Gas,0.1800951491945373
storage_led,2045,Hyblend,0.0
storage_led,2045,Liquid Fuel,0.058229813664596224
storage_led,2045,Solar,0.332055655298884
storage_led,2045,Water,0.38843170868810806
storage_led,2045,Wind,0.33967271331843796
storage_led,2050,Biomass,0.9998513546418524
storage_led,2050,Gas,0.45901369908591927
storage_led,2050,Hyblend,0.06360772430004127
storage_led,2050,Hydrogen,0.3779753960875142
storage_led,2050,Liquid Fuel,0.08928571428571429
storage_led,2050,Solar,0.20635976474239937
storage_led,2050,Water,0.3885328126817426
storage_led,2050,Wind,0.281253187484478
