archetype_id,year,technology,generation_twh
cost_optimal,2050,Solar,53.40958192548268
cost_optimal,2050,Water,39.998603674346846
cost_optimal,2050,Wind,79.0545538297505
fossil_incumbent,2025,Biomass,0.0006323100039986701
fossil_incumbent,2025,Black Coal,43.14949783776232
fossil_incumbent,2025,Brown Coal,25.259409211710526
fossil_incumbent,2025,Gas,8.819596912568679
fossil_incumbent,2025,Hyblend,0.0
fossil_incumbent,2025,Hydrogen,60.396064375272374
fossil_incumbent,2025,Liquid Fuel,0.0
fossil_incumbent,2025,Solar,16.29585842218573
fossil_incumbent,2025,Water,20.99898262591336
fossil_incumbent,2025,Wind,26.77407460699799
fossil_incumbent,2030,Biomass,0.00045200217573203885
fossil_incumbent,2030,Black Coal,100.10738564349585
fossil_incumbent,2030,Brown Coal,34.07482931590256
